"";"timestamp";"demand_kW";"apparent_temperature";"air_temperature";"dew_point_temperature";"relative_humidity";"wind_speed"
"1485";2018-03-03 20:00:00;459,952571428571;18;19,3;13,9;71;13
"1486";2018-03-03 21:00:00;451,07;17,9;19,2;14;72;13
"1487";2018-03-03 22:00:00;447,816;15,1;18,5;13,1;71;22,3
"1488";2018-03-03 23:00:00;436,025428571429;17,9;18,2;13,7;75;7,6
"1489";2018-03-04;427,454285714286;16,6;18;12,5;70;11,2
"1490";2018-03-04 01:00:00;416,317285714286;15,6;17,1;11,2;68;9,4
"1491";2018-03-04 02:00:00;418,577571428571;14,8;15,9;11,3;74;7,6
"1492";2018-03-04 03:00:00;417,862285714286;14,2;15;12,1;83;7,6
"1493";2018-03-04 04:00:00;419,658857142857;14,9;14,8;12,7;87;3,6
"1494";2018-03-04 05:00:00;418,648;13,9;14,6;13,5;93;9,4
"1495";2018-03-04 06:00:00;416,500142857143;15,3;15,1;14;93;5,4
"1496";2018-03-04 07:00:00;428,566518518519;14,7;15,4;12,5;83;7,6
"1497";2018-03-04 08:00:00;484,764666666667;16,6;15,7;13;84;0
"1498";2018-03-04 09:00:00;450,584740740741;16,5;16,9;12,2;74;5,4
"1499";2018-03-04 10:00:00;456,888444444444;17,2;17,7;13,2;75;7,6
"1500";2018-03-04 11:00:00;477,978923076923;16,2;18,7;11,3;62;14,8
"1501";2018-03-04 12:00:00;452,807857142857;17,2;19,8;9,7;52;13
"1502";2018-03-04 13:00:00;482,344;16,8;19,8;8,2;47;13
"1503";2018-03-04 14:00:00;499,229692307692;17;21,3;6,8;39;18,4
"1504";2018-03-04 15:00:00;470,708571428571;18,2;20,9;7,9;43;11,2
"1505";2018-03-04 16:00:00;474,867111111111;16,5;21,2;9,8;48;24,1
"1506";2018-03-04 17:00:00;487,979538461538;19,1;21,2;10,1;49;11,2
"1507";2018-03-04 18:00:00;453,517777777778;17,9;20,6;9,2;48;13
"1508";2018-03-04 19:00:00;454,289333333333;15,4;18,5;9;54;14,8
"1509";2018-03-04 20:00:00;443,051142857143;13,1;17,2;9,4;60;20,5
"1510";2018-03-04 21:00:00;430,928428571429;14,4;16,5;8,7;60;9,4
"1511";2018-03-04 22:00:00;421,326857142857;13,1;16,5;7,7;56;14,8
"1512";2018-03-04 23:00:00;416,059571428571;13,4;16,4;8,1;58;13
"1513";2018-03-05;414,898571428571;13,5;16,1;8,1;59;11,2
"1514";2018-03-05 01:00:00;414,346714285714;13,3;15,7;7,5;58;9,4
"1515";2018-03-05 02:00:00;415,897;12,8;14,9;7,2;60;7,6
"1516";2018-03-05 03:00:00;429,864571428571;12,5;14,1;7,6;65;5,4
"1517";2018-03-05 04:00:00;449,314714285714;12,2;13;7,9;71;1,8
"1518";2018-03-05 05:00:00;481,593142857143;11,7;12,2;7,7;74;0
"1519";2018-03-05 06:00:00;543,257714285714;10,9;12,4;8,1;75;5,4
"1520";2018-03-05 07:00:00;597,887571428571;11,7;12,1;8,4;78;0
"1521";2018-03-05 08:00:00;673,785;12,4;13,3;9;75;3,6
"1522";2018-03-05 09:00:00;711,576428571429;15,6;15,4;10,6;73;0
"1523";2018-03-05 10:00:00;740,607714285714;16;18,1;10;59;11,2
"1524";2018-03-05 11:00:00;757,465857142857;15,3;18,2;7;48;11,2
"1525";2018-03-05 12:00:00;760,772714285714;16,9;19,4;8,4;49;11,2
"1526";2018-03-05 13:00:00;752,234;16,3;19,2;8,5;50;13
"1527";2018-03-05 14:00:00;746,473428571429;16,7;19,4;7,8;47;11,2
"1528";2018-03-05 15:00:00;735,927571428571;14,7;19,9;7,9;46;24,1
"1529";2018-03-05 16:00:00;690,195571428571;14,8;19,7;7,8;46;22,3
"1530";2018-03-05 17:00:00;616,755285714286;15;20,4;7,1;42;24,1
"1531";2018-03-05 18:00:00;530,158142857143;14,2;19,3;5;39;20,5
"1532";2018-03-05 19:00:00;493,635142857143;15,3;18,6;5,1;41;11,2
"1533";2018-03-05 20:00:00;488,222571428571;12,3;17;7,1;52;20,5
"1534";2018-03-05 21:00:00;476,612;12,6;16;7,7;58;14,8
"1535";2018-03-05 22:00:00;451,679857142857;12,6;15,1;8,6;65;11,2
"1536";2018-03-05 23:00:00;434,961428571429;12,5;14,5;9,1;70;9,4
"1537";2018-03-06;426,383142857143;12,8;14,5;10,1;75;9,4
"1538";2018-03-06 01:00:00;426,775714285714;12,7;13,6;10,2;80;5,4
"1539";2018-03-06 02:00:00;424,440714285714;12,4;13,3;10,3;82;5,4
"1540";2018-03-06 03:00:00;443,302571428571;10,9;12,9;10,4;85;11,2
"1541";2018-03-06 04:00:00;459,182;11,5;12,8;10,3;85;7,6
"1542";2018-03-06 05:00:00;485,076857142857;11;12,3;10,4;88;7,6
"1543";2018-03-06 06:00:00;542,529571428571;10,6;12,2;10,6;90;9,4
"1544";2018-03-06 07:00:00;606,675285714286;10;11,3;10,5;95;7,6
"1545";2018-03-06 08:00:00;676,125571428571;11,4;12,1;11,2;94;5,4
"1546";2018-03-06 09:00:00;705,298285714286;13,5;14,8;10,4;75;7,6
"1547";2018-03-06 10:00:00;740,570285714286;15;16;10,1;68;5,4
"1548";2018-03-06 11:00:00;757,476571428571;16,6;18;8,6;54;5,4
"1549";2018-03-06 12:00:00;779,179857142857;18,8;20,6;8,6;46;7,6
"1550";2018-03-06 13:00:00;794,129857142857;20,7;22,3;7,7;39;5,4
"1551";2018-03-06 14:00:00;807,205571428571;22,9;24,9;8;34;7,6
"1552";2018-03-06 15:00:00;815,003142857143;23,8;26,1;6,7;29;7,6
"1553";2018-03-06 16:00:00;769,352;24,4;27,3;8,2;30;13
"1554";2018-03-06 17:00:00;668,620714285714;25,2;27,4;8,3;30;9,4
"1555";2018-03-06 18:00:00;560,368714285714;24,6;27,1;8,5;31;11,2
"1556";2018-03-06 19:00:00;519,357;22,9;25;8,9;36;9,4
"1557";2018-03-06 20:00:00;514,042142857143;21,1;22,7;9,5;43;7,6
"1558";2018-03-06 21:00:00;483,798;19,1;21;9,6;48;9,4
"1559";2018-03-06 22:00:00;456,715428571429;18,6;19,5;10,5;56;5,4
"1560";2018-03-06 23:00:00;436,274142857143;18,3;18,1;10,7;62;0
"1561";2018-03-07;429,393142857143;17,1;16,8;10,9;68;0
"1562";2018-03-07 01:00:00;429,422857142857;14,3;15,6;10,6;72;7,6
"1563";2018-03-07 02:00:00;429,035571428571;14,2;15,1;10,5;74;5,4
"1564";2018-03-07 03:00:00;444,420857142857;13,5;13,9;11,1;83;3,6
"1565";2018-03-07 04:00:00;465,059857142857;14,1;14,4;12,3;87;5,4
"1566";2018-03-07 05:00:00;484,246571428571;13,7;13,5;11,9;90;1,8
"1567";2018-03-07 06:00:00;549,081857142857;13,4;13,1;12,2;94;1,8
"1568";2018-03-07 07:00:00;600,428714285714;13;12,4;12,1;98;0
"1569";2018-03-07 08:00:00;672,225285714286;11,6;12,7;12,2;97;9,4
"1570";2018-03-07 09:00:00;734,924142857143;15,9;16,3;12,3;77;5,4
"1571";2018-03-07 10:00:00;781,936714285714;18,5;18,8;12,3;66;5,4
"1572";2018-03-07 11:00:00;826,792857142857;20,4;23,3;11;46;16,6
"1573";2018-03-07 12:00:00;546,784461538462;23,6;26,5;8,5;32;13
"1574";2018-03-07 13:00:00;385,85696;25,2;27,8;8,1;29;11,2
"1575";2018-03-07 14:00:00;207,581;27;28,9;8;27;7,6
"1576";2018-03-07 15:00:00;713,561925925926;27,2;29,8;8,2;26;11,2
"1577";2018-03-07 16:00:00;838,024740740741;28,2;30,1;9,6;28;9,4
"1578";2018-03-07 17:00:00;705,328857142857;26,3;29,8;8,8;27;16,6
"1579";2018-03-07 18:00:00;589,339;25,7;28,6;9,8;31;14,8
"1580";2018-03-07 19:00:00;532,918857142857;23,8;27;9,8;34;16,6
"1581";2018-03-07 20:00:00;523,591428571429;22,9;25,1;9,8;38;11,2
"1582";2018-03-07 21:00:00;496,693714285714;22,7;23,4;11,1;46;5,4
"1583";2018-03-07 22:00:00;473,794285714286;22,1;22;10,2;47;0
"1584";2018-03-07 23:00:00;445,908;20,5;20,5;10;51;0
"1585";2018-03-08;440,282142857143;19,2;19,2;9,9;55;0
"1586";2018-03-08 01:00:00;433,494857142857;17,6;18;10,9;63;3,6
"1587";2018-03-08 02:00:00;436,896;16,3;17;12,5;75;7,6
"1588";2018-03-08 03:00:00;453,203857142857;16,5;15,9;12,1;78;0
"1589";2018-03-08 04:00:00;472,435142857143;15,1;14,6;11,6;82;0
"1590";2018-03-08 05:00:00;490,695571428571;14;13,9;11,4;85;1,8
"1591";2018-03-08 06:00:00;549,054714285714;13,2;12,7;11,8;94;0
"1592";2018-03-08 07:00:00;613,897571428571;10,2;11,7;11,1;96;9,4
"1593";2018-03-08 08:00:00;699,408428571429;13,4;13,6;11,7;88;3,6
"1594";2018-03-08 09:00:00;760,685428571429;15;16;11,6;75;7,6
"1595";2018-03-08 10:00:00;801,302857142857;21;20,6;12,3;59;1,8
"1596";2018-03-08 11:00:00;694,130962962963;23,4;25,6;9,8;37;11,2
"1597";2018-03-08 12:00:00;203,852166666667;25,7;27,9;9,7;32;11,2
"1598";2018-03-08 13:00:00;216,509739130435;25,8;28,6;8,8;29;13
"1599";2018-03-08 14:00:00;236,78019047619;27,7;30;9,5;28;11,2
"1600";2018-03-08 15:00:00;441,877636363636;28,9;30,9;9,2;26;9,4
"1601";2018-03-08 16:00:00;869,152592592593;27,2;30,9;8;24;16,6
"1602";2018-03-08 17:00:00;727,460428571429;26,8;30,1;6,7;23;13
"1603";2018-03-08 18:00:00;617,451714285714;26;29,2;9,8;30;16,6
"1604";2018-03-08 19:00:00;553,694714285714;25,8;28;8,3;29;9,4
"1605";2018-03-08 20:00:00;539,742142857143;23;25,7;6,3;29;9,4
"1606";2018-03-08 21:00:00;513,946714285714;22,7;24,1;10;41;7,6
"1607";2018-03-08 22:00:00;483,844857142857;22,5;22,6;10,7;47;1,8
"1608";2018-03-08 23:00:00;463,749428571429;21,6;21,3;11,1;52;0
"1609";2018-03-09;456,854714285714;19,7;19,4;10,9;58;0
"1610";2018-03-09 01:00:00;462,245428571429;17,7;18,3;11,4;64;5,4
"1611";2018-03-09 02:00:00;460,284714285714;18,1;17,9;14;78;5,4
"1612";2018-03-09 03:00:00;473,695428571429;17,3;16,6;12,4;76;0
"1613";2018-03-09 04:00:00;488,188428571429;15,5;15,3;11,7;79;1,8
"1614";2018-03-09 05:00:00;511,703714285714;13,9;13,7;10,7;82;0
"1615";2018-03-09 06:00:00;578,857;13,2;12,9;10,8;87;0
"1616";2018-03-09 07:00:00;651,112740740741;11,9;11,7;10,6;93;0
"1617";2018-03-09 08:00:00;777,89824;13,3;13,3;11,2;87;1,8
"1618";2018-03-09 09:00:00;771,124714285714;15,9;15,8;11,4;75;1,8
"1619";2018-03-09 10:00:00;890,73504;19,8;19,8;13,3;66;5,4
"1620";2018-03-09 11:00:00;915,41872;24,1;23,1;13,3;54;0
"1621";2018-03-09 12:00:00;801,089391304348;26;27;12,6;41;9,4
"1622";2018-03-09 13:00:00;430,82;27,1;28,8;11,4;34;11,2
"1623";2018-03-09 14:00:00;203,816;28,5;30,5;9,4;27;9,4
"1624";2018-03-09 15:00:00;920,34336;28,3;31,6;6,6;21;13
"1625";2018-03-09 16:00:00;814,898962962963;28,9;32;6,2;20;11,2
"1626";2018-03-09 17:00:00;718,568888888889;27,3;31,4;2,6;16;13
"1627";2018-03-09 18:00:00;607,680285714286;26;30,6;1,9;16;14,8
"1628";2018-03-09 19:00:00;564,142714285714;26,8;28,9;7,5;26;7,6
"1629";2018-03-09 20:00:00;543,865142857143;23,4;26,2;4,1;24;7,6
"1630";2018-03-09 21:00:00;516,092714285714;22;24,1;5,5;30;5,4
"1631";2018-03-09 22:00:00;494,312714285714;20;22,4;5,8;34;7,6
"1632";2018-03-09 23:00:00;476,176571428571;19,9;20,9;10,1;50;5,4
"1633";2018-03-10;456,295857142857;18,2;19,2;11,5;61;7,6
"1634";2018-03-10 01:00:00;445,394714285714;18,6;18,3;14,2;77;5,4
"1635";2018-03-10 02:00:00;442,386714285714;16,7;17,1;12,2;73;5,4
"1636";2018-03-10 03:00:00;443,138428571429;15,4;15,2;10,4;73;0
"1637";2018-03-10 04:00:00;440,371571428571;12,2;13,3;9,5;78;5,4
"1638";2018-03-10 05:00:00;446,566571428571;12,5;12,8;8,7;76;0
"1639";2018-03-10 06:00:00;446,941714285714;11,7;12,2;7,9;75;0
"1640";2018-03-10 07:00:00;463,005428571429;8,9;11,3;7,6;78;9,4
"1641";2018-03-10 08:00:00;506,914571428571;10,9;12,7;8,4;75;7,6
"1642";2018-03-10 09:00:00;534,923428571429;13,7;15,7;9,1;65;9,4
"1643";2018-03-10 10:00:00;573,197571428571;18,8;19,5;10;54;3,6
"1644";2018-03-10 11:00:00;605,948285714286;24,5;26,2;9,1;34;7,6
"1645";2018-03-10 12:00:00;633,806;29,4;32;8,3;23;11,2
"1646";2018-03-10 13:00:00;646,701428571429;30,5;33,3;5,8;18;9,4
"1647";2018-03-10 14:00:00;646,314285714286;30,2;33,5;5,1;17;11,2
"1648";2018-03-10 15:00:00;643,790142857143;33,3;34,9;7,9;19;5,4
"1649";2018-03-10 16:00:00;631,216857142857;32,8;34,3;6,6;18;3,6
"1650";2018-03-10 17:00:00;592,551142857143;31,6;34,7;6,1;17;11,2
"1651";2018-03-10 18:00:00;555,392142857143;31,7;33,9;7;19;7,6
"1652";2018-03-10 19:00:00;548,238571428571;30,5;32,6;7,4;21;7,6
"1653";2018-03-10 20:00:00;521,460714285714;29,1;30,4;7,6;24;3,6
"1654";2018-03-10 21:00:00;509,531571428571;27,7;28,5;8,2;28;1,8
"1655";2018-03-10 22:00:00;487,047;25,8;26,3;7,8;31;0
"1656";2018-03-10 23:00:00;476,35;23,6;23,9;8,7;38;0
"1657";2018-03-11;470,852428571429;23,1;23,6;8,1;37;0
"1658";2018-03-11 01:00:00;456,917714285714;19,6;20,8;9,1;47;5,4
"1659";2018-03-11 02:00:00;440,426285714286;19,6;21;8,3;44;5,4
"1660";2018-03-11 03:00:00;441,872285714286;18,4;20,1;9,1;49;7,6
"1661";2018-03-11 04:00:00;442,374571428571;17,1;17,2;9,4;60;0
"1662";2018-03-11 05:00:00;432,828142857143;18;18,6;8,8;53;1,8
"1663";2018-03-11 06:00:00;427,512571428571;15,7;17;8,9;59;5,4
"1664";2018-03-11 07:00:00;447,497571428571;14,6;16,2;9,4;64;7,6
"1665";2018-03-11 08:00:00;459,444142857143;14,1;15,6;9,7;68;7,6
"1666";2018-03-11 09:00:00;478,716571428571;20,6;20,6;9,8;50;0
"1667";2018-03-11 10:00:00;494,835714285714;22,4;22,8;16,4;67;13
"1668";2018-03-11 11:00:00;512,329571428571;22,2;22,9;16,4;67;14,8
"1669";2018-03-11 12:00:00;518,954428571429;22,8;24,2;16,5;62;18,4
"1670";2018-03-11 13:00:00;512,392142857143;21,8;23,7;15,2;59;18,4
"1671";2018-03-11 14:00:00;498,572142857143;21;23,2;15,5;62;20,5
"1672";2018-03-11 15:00:00;478,561714285714;21,5;23,3;14,6;58;16,6
"1673";2018-03-11 16:00:00;474,705714285714;18,9;21,6;14;62;20,5
"1674";2018-03-11 17:00:00;461,649;18,6;21,4;13,8;62;20,5
"1675";2018-03-11 18:00:00;440,924;17,4;20,2;13,9;67;20,5
"1676";2018-03-11 19:00:00;435,630714285714;16,3;18,6;13;70;16,6
"1677";2018-03-11 20:00:00;441,926142857143;15,9;18;12,7;71;14,8
"1678";2018-03-11 21:00:00;433,157857142857;16,1;17,7;11,7;68;11,2
"1679";2018-03-11 22:00:00;429,337428571429;14,1;17,1;10,7;66;16,6
"1680";2018-03-11 23:00:00;429,95;13,8;16,6;10;65;14,8
"1681";2018-03-12;420,688142857143;13,2;16,4;9,8;65;16,6
"1682";2018-03-12 01:00:00;413,340428571429;13,5;15,9;9,1;64;11,2
"1683";2018-03-12 02:00:00;412,476857142857;14,3;16;9;63;7,6
"1684";2018-03-12 03:00:00;430,772714285714;13,9;16;8,7;62;9,4
"1685";2018-03-12 04:00:00;454,851;14,7;16;8,7;62;5,4
"1686";2018-03-12 05:00:00;469,146285714286;14,5;15,8;9;64;5,4
"1687";2018-03-12 06:00:00;535,204857142857;14,2;15,8;9,2;65;7,6
"1688";2018-03-12 07:00:00;605,812285714286;13,9;16;8,7;62;9,4
"1689";2018-03-12 08:00:00;674,742;14,4;15,8;8,5;62;5,4
"1690";2018-03-12 09:00:00;704,144714285714;14,4;16,5;8,7;60;9,4
"1691";2018-03-12 10:00:00;711,321;12,4;17,1;8,5;57;22,3
"1692";2018-03-12 11:00:00;716,508;14,9;18,1;8,7;54;14,8
"1693";2018-03-12 12:00:00;725,453285714286;15,8;18;9,9;59;11,2
"1694";2018-03-12 13:00:00;731,146857142857;15,1;18,4;10,7;61;18,4
"1695";2018-03-12 14:00:00;730,092285714286;15,3;18,9;9,9;56;18,4
"1696";2018-03-12 15:00:00;711,557;13,8;17,9;10,5;62;22,3
"1697";2018-03-12 16:00:00;668,244142857143;16,1;19,7;9,6;52;18,4
"1698";2018-03-12 17:00:00;580,530714285714;15,7;19,6;10;54;20,5
"1699";2018-03-12 18:00:00;504,330428571429;14,6;18,5;10,1;58;20,5
"1700";2018-03-12 19:00:00;470,804;13,5;17,8;9,9;60;22,3
"1701";2018-03-12 20:00:00;471,388857142857;14,1;17,3;10;62;16,6
"1702";2018-03-12 21:00:00;455,603857142857;14,1;17,1;9,3;60;14,8
"1703";2018-03-12 22:00:00;441,588428571429;14,6;17;10,1;64;13
"1704";2018-03-12 23:00:00;424,990857142857;14,3;17;10,6;66;14,8
"1705";2018-03-13;422,921857142857;14,9;16,9;10,5;66;11,2
"1706";2018-03-13 01:00:00;421,154428571429;13,9;15,9;10,4;70;11,2
"1707";2018-03-13 02:00:00;421,354285714286;15,3;15,8;11,8;77;5,4
"1708";2018-03-13 03:00:00;441,159714285714;14,8;14,9;14,4;97;7,6
"1709";2018-03-13 04:00:00;457,778857142857;14,1;14,3;14,1;99;7,6
"1710";2018-03-13 05:00:00;486,339714285714;15;14,1;13,9;99;1,8
"1711";2018-03-13 06:00:00;550,652714285714;14,6;14,3;14,1;99;5,4
"1712";2018-03-13 07:00:00;601,874285714286;13,7;13,9;13,9;100;7,6
"1713";2018-03-13 08:00:00;681,057857142857;13,3;14,4;14,4;100;13
"1714";2018-03-13 09:00:00;722,249;16,1;16,7;13,8;83;9,4
"1715";2018-03-13 10:00:00;742,666571428572;14,8;17,3;11,3;68;14,8
"1716";2018-03-13 11:00:00;762,132714285714;16,9;18,6;11,4;63;11,2
"1717";2018-03-13 12:00:00;772,065571428571;17,7;20,2;10;52;13
"1718";2018-03-13 13:00:00;788,521714285714;17,8;20,8;12;57;18,4
"1719";2018-03-13 14:00:00;788,161428571429;15,7;20,4;9,6;50;24,1
"1720";2018-03-13 15:00:00;760,175857142857;18,1;21,5;10,6;50;18,4
"1721";2018-03-13 16:00:00;717,089428571429;16,5;20,2;9,5;50;18,4
"1722";2018-03-13 17:00:00;629,570571428571;17,4;20,8;10,6;52;18,4
"1723";2018-03-13 18:00:00;538,156142857143;15,3;20,2;10,3;53;25,9
"1724";2018-03-13 19:00:00;506,988285714286;15,7;18,8;10,4;58;16,6
"1725";2018-03-13 20:00:00;493,321285714286;14,3;17,4;10,3;63;16,6
"1726";2018-03-13 21:00:00;477,340571428571;14,9;16,5;10,6;68;9,4
"1727";2018-03-13 22:00:00;456,553571428571;14,1;15,9;10;68;9,4
"1728";2018-03-13 23:00:00;439,103428571429;13,3;15,3;10,5;73;11,2
"1729";2018-03-14;436,190571428571;12,9;14,2;10,6;79;7,6
"1730";2018-03-14 01:00:00;428,796285714286;14,2;13,8;11,3;85;0
"1731";2018-03-14 02:00:00;433,404;13,5;13,1;11,2;88;0
"1732";2018-03-14 03:00:00;454,999428571429;12,8;12,4;11,1;92;0
"1733";2018-03-14 04:00:00;470,464142857143;11,7;11,3;11,1;99;0
"1734";2018-03-14 05:00:00;489,469857142857;11,5;11,2;11;99;0
"1735";2018-03-14 06:00:00;556,336857142857;12,1;11,7;11,2;97;0
"1736";2018-03-14 07:00:00;611,093142857143;12;11,6;11,3;98;0
"1737";2018-03-14 08:00:00;674,139142857143;13;12,4;11,8;96;0
"1738";2018-03-14 09:00:00;723,914285714286;15,5;14,7;12,6;87;0
"1739";2018-03-14 10:00:00;749,857428571429;15,7;16,7;11,4;71;7,6
"1740";2018-03-14 11:00:00;772,953571428571;18,1;18,2;9,5;57;0
"1741";2018-03-14 12:00:00;782,616285714286;19,3;20;9,9;52;3,6
"1742";2018-03-14 13:00:00;798,664142857143;21,1;21,9;10,7;49;5,4
"1743";2018-03-14 14:00:00;789,621428571429;21,6;23,1;11,2;47;9,4
"1744";2018-03-14 15:00:00;776,193571428571;21,3;23;11,4;48;11,2
"1745";2018-03-14 16:00:00;732,454142857143;18,3;21,5;10;48;16,6
"1746";2018-03-14 17:00:00;639,019;19,1;21,3;9,9;48;11,2
"1747";2018-03-14 18:00:00;544,251571428571;18,8;21,2;10,4;50;13
"1748";2018-03-14 19:00:00;503,330142857143;16,8;19,3;10;55;13
"1749";2018-03-14 20:00:00;485,921142857143;15,6;17,9;10,8;63;13
"1750";2018-03-14 21:00:00;474,143142857143;15,1;16,8;11,5;71;11,2
"1751";2018-03-14 22:00:00;451,824285714286;14,3;15,5;10,7;73;7,6
"1752";2018-03-14 23:00:00;441,998857142857;13,5;15;11;77;9,4
"1753";2018-03-15;430,626428571429;14,6;14,3;10,9;80;0
"1754";2018-03-15 01:00:00;426,231571428571;14,3;14,2;11,4;83;1,8
"1755";2018-03-15 02:00:00;427,617714285714;14,8;14,3;11,5;83;0
"1756";2018-03-15 03:00:00;446,495285714286;14,8;14,4;11,2;81;0
"1757";2018-03-15 04:00:00;460,590857142857;14,6;14,3;11,1;81;0
"1758";2018-03-15 05:00:00;493,952571428571;14,1;13,7;11,2;85;0
"1759";2018-03-15 06:00:00;550,673571428571;14,3;13,8;11,5;86;0
"1760";2018-03-15 07:00:00;608,519285714286;13;13,6;11,3;86;5,4
"1761";2018-03-15 08:00:00;674,537571428571;13,3;13,8;11,7;87;5,4
"1762";2018-03-15 09:00:00;716,631285714286;16,1;15,5;11,9;79;0
"1763";2018-03-15 10:00:00;739,947857142857;17,5;17,3;11,8;70;1,8
"1764";2018-03-15 11:00:00;759,314428571429;17,3;18;11,1;64;5,4
"1765";2018-03-15 12:00:00;756,613142857143;17,4;19;11,8;63;11,2
"1766";2018-03-15 13:00:00;763,148;18;19,2;11;59;7,6
"1767";2018-03-15 14:00:00;774,408142857143;17,7;19,4;11,4;60;11,2
"1768";2018-03-15 15:00:00;749,740428571429;19,3;22;11,7;52;16,6
"1769";2018-03-15 16:00:00;719,672142857143;18;21;10,8;52;16,6
"1770";2018-03-15 17:00:00;627,264714285714;17,8;21,2;10,4;50;18,4
"1771";2018-03-15 18:00:00;533,554571428571;17,6;20;10,4;54;13
"1772";2018-03-15 19:00:00;502,694571428571;17,1;18,8;10,4;58;9,4
"1773";2018-03-15 20:00:00;490,635142857143;17;18;9,9;59;5,4
"1774";2018-03-15 21:00:00;469,262571428571;16,6;17,4;10,8;65;5,4
"1775";2018-03-15 22:00:00;452,610714285714;15,8;16,3;11,9;75;5,4
"1776";2018-03-15 23:00:00;437,245;14,5;15,3;12,2;82;7,6
"1777";2018-03-16;425,608428571429;14,1;14,4;12,3;87;5,4
"1778";2018-03-16 01:00:00;422,706571428571;12,5;13,6;12,3;92;9,4
"1779";2018-03-16 02:00:00;424,332285714286;12,5;13,1;12,8;98;7,6
"1780";2018-03-16 03:00:00;441,673714285714;12,7;12,9;12,7;99;5,4
"1781";2018-03-16 04:00:00;450,833857142857;11,9;12,3;12,1;99;5,4
"1782";2018-03-16 05:00:00;474,112;12,2;11,7;11,7;100;0
"1783";2018-03-16 06:00:00;534,981714285714;10,4;10,3;10,3;100;0
"1784";2018-03-16 07:00:00;588,743857142857;8,9;9,9;9,9;100;5,4
"1785";2018-03-16 08:00:00;661,217571428571;10,2;10,1;10,1;100;0
"1786";2018-03-16 09:00:00;696,404285714286;10,5;11,2;11;99;5,4
"1787";2018-03-16 10:00:00;720,964571428571;14;14,2;12,6;90;5,4
"1788";2018-03-16 11:00:00;739,695571428571;17,3;16,9;12,4;75;1,8
"1789";2018-03-16 12:00:00;754,057714285714;18,9;19,6;12,4;63;7,6
"1790";2018-03-16 13:00:00;781,026142857143;19,8;21,4;12;55;11,2
"1791";2018-03-16 14:00:00;784,350857142857;22;24;10,7;43;11,2
"1792";2018-03-16 15:00:00;757,914;23,3;25,2;9,5;37;9,4
"1793";2018-03-16 16:00:00;711,135285714286;26,6;26,9;8,8;32;0
"1794";2018-03-16 17:00:00;616,781571428571;25;26,3;8,8;33;5,4
"1795";2018-03-16 18:00:00;532,255857142857;23;24;11,7;46;7,6
"1796";2018-03-16 19:00:00;500,61;20,9;22,4;12,4;53;11,2
"1797";2018-03-16 20:00:00;487,391571428571;21,1;20,9;12,8;60;3,6
"1798";2018-03-16 21:00:00;469,372;21,2;20,4;12,6;61;0
"1799";2018-03-16 22:00:00;448,169857142857;20,8;20;12,7;63;0
"1800";2018-03-16 23:00:00;430,836142857143;20,7;19,7;13,2;66;0
"1801";2018-03-17;426,302714285714;20,3;19,3;13,2;68;0
"1802";2018-03-17 01:00:00;426,674428571429;18,7;21,1;7,7;42;9,4
"1803";2018-03-17 02:00:00;421,372428571429;20,3;21,2;6,3;38;0
"1804";2018-03-17 03:00:00;434,020714285714;18,9;20,9;6,1;38;5,4
"1805";2018-03-17 04:00:00;428,906285714286;19;21,3;6,4;38;7,6
"1806";2018-03-17 05:00:00;434,185285714286;18,5;20,3;6,6;41;5,4
"1807";2018-03-17 06:00:00;451,223857142857;18,3;20,1;6,8;42;5,4
"1808";2018-03-17 07:00:00;477,109333333333;18,7;19,4;7,2;45;0
"1809";2018-03-17 08:00:00;472,624;19,1;21,4;8;42;9,4
"1810";2018-03-17 09:00:00;537,932153846154;20,9;22,6;9;42;7,6
"1811";2018-03-17 10:00:00;528,543111111111;21,5;24,9;9,2;37;16,6
"1812";2018-03-17 11:00:00;527,573428571429;20,2;25,9;10,1;37;29,5
"1813";2018-03-17 12:00:00;574,964888888889;21,3;27,3;10,1;34;31,3
"1814";2018-03-17 13:00:00;570,588428571429;25,7;29,4;11;32;20,5
"1815";2018-03-17 14:00:00;572,325142857143;25,1;29,9;9,4;28;24,1
"1816";2018-03-17 15:00:00;613,339692307692;27,6;30,9;9,7;27;16,6
"1817";2018-03-17 16:00:00;583,358222222222;29,2;31,4;9,6;26;11,2
"1818";2018-03-17 17:00:00;532,989142857143;28,5;31,6;9,2;25;14,8
"1819";2018-03-17 18:00:00;496,887428571429;28,7;31;9,3;26;11,2
"1820";2018-03-17 19:00:00;518,977;28,5;30,7;8,4;25;9,4
"1821";2018-03-17 20:00:00;489,172285714286;25,9;31,4;6,5;21;24,1
"1822";2018-03-17 21:00:00;479,015714285714;24,8;29,7;7,6;25;22,3
"1823";2018-03-17 22:00:00;477,194;22,7;28,5;8,2;28;27,7
"1824";2018-03-17 23:00:00;464,263142857143;25,7;28,3;8,1;28;11,2
"1825";2018-03-18;458,760428571429;24,8;27,8;8,1;29;13
"1826";2018-03-18 01:00:00;464,940428571429;25,8;28;8,3;29;9,4
"1827";2018-03-18 02:00:00;460,653857142857;25,6;29,7;7,6;25;18,4
"1828";2018-03-18 03:00:00;467,909;25,3;28,6;8,3;28;14,8
"1829";2018-03-18 04:00:00;471,203857142857;24,1;28,2;8;28;18,4
"1830";2018-03-18 05:00:00;468,037714285714;24,4;27,5;8,9;31;14,8
